id,Title,Content,Published_date,Date_Added,Source_URL,Rss_Feed,Catogory
150,"WATCH: Trump and Greek prime minister hold joint news conference","Watch President Donald Trump and the Greek prime minister’s joint news conference in the player above.WASHINGTON — President Donald Trump says the U.S. stands with Greece as they recover from their economic crisis. He is speaking with Prime Minister Alexis Tsipras at the White House in a joint news conference.The U.S. president says the two leaders have discussed defense, energy, commerce and trade.Trump is praising Greece for its defense spending under NATO and is noting a potential sale to Greece to upgrade its F-16 aircraft, which he says would be worth up to $2.4 billion and generate thousands of U.S. jobs.Tsipras says his country has made economic strides and is “leaving behind the economic model that led to the crisis.” He says Greece’s relationship with the U.S. is “more important than ever.”The post WATCH: Trump and Greek prime minister hold joint news conference appeared first on PBS NewsHour.",17-10-2017,10-10-2024,http://www.pbs.org/newshour/rundown/watch-live-trump-and-greek-prime-minister-hold-joint-press-conference/,http://feeds.feedburner.com/NewshourWorld,Others
151,"U.S., Japan agree to maximize diplomatic pressure on North Korea","TOKYO — U.S. and Japanese diplomats agreed Tuesday to maximize pressure on North Korea to resolve tensions over its nuclear program, while citing the need to be prepared for the worst if diplomacy fails.U.S. Deputy Secretary of State John Sullivan, after meeting his Japanese counterpart, Shinsuke Sugiyama, told reporters that the focus at the State Department is still on diplomacy to solve the problem and eventually denuclearize the Korean Peninsula.“We must, however, with our allies in Japan and South Korea and elsewhere, be prepared for the worst should diplomacy fail,” he said. The U.S. must be prepared to defend itself and its allies, he said.Sugiyama, briefing reporters separately, reiterated Japan’s support for President Donald Trump’s policy of keeping all options open, but stressed the need for a diplomatic solution by bolstering cooperation among Japan, U.S. and South Korea, as well as via cooperation with China and Russia.The two diplomats will join their South Korean counterpart in Seoul for further talks Wednesday on North Korea.READ MORE: Rex Tillerson says continue diplomacy with North Korea ‘until first bomb drops’The talks come as the U.S. and South Korea hold joint naval drills this week. They regularly conduct joint exercises, though North Korea condemns them as an invasion rehearsal.North Korea’s deputy U.N. ambassador warned on Monday that the situation on the peninsula “has reached the touch-and-go point and a nuclear war may break out any moment.”Kim In Ryong told the U.N. General Assembly’s disarmament committee that North Korea has been subjected to a direct nuclear threat from the United States and has the right to possess nuclear weapons in self-defense.He pointed to military exercises and what he called a U.S. plan to stage a “secret operation aimed at the removal of our supreme leadership.”Kim’s speech follows increasingly tough U.N. sanctions. Russian President Vladimir Putin said his country is curtailing economic, scientific and other ties with North Korea in line with U.N. sanctions, and the European Union announced new sanctions as well.The post U.S., Japan agree to maximize diplomatic pressure on North Korea appeared first on PBS NewsHour.",17-10-2017,10-10-2024,http://www.pbs.org/newshour/rundown/u-s-japan-agree-maximize-diplomatic-pressure-north-korea/,http://feeds.feedburner.com/NewshourWorld,Others
152,"News Wrap: Dozens missing after deadly Mogadishu truck bombing","JUDY WOODRUFF: And in the day’s other news: More than 300 people are now confirmed dead after Saturday’s massive truck bombing in Somalia, one of the world’s worst attacks in years.Nearly 400 more were wounded. The government blamed the al-Qaida-linked Al-Shabaab group. Rescue crews today searched for survivors at the scene of the bombing, a crowded street in the capital, Mogadishu. With dozens still missing, officials say they expect the death toll to rise.OSMAN LIBAH IBRAHIM, Deputy Minister for Natural Resources, Somalia (through interpreter): More bodies are gradually being found and removed from the rubble. There are other people who are under the rubble. We have heard them as they scream for help. My biggest worry is that even the wounded are succumbing to their injuries.JUDY WOODRUFF: The attack happened two days after Somalia’s defense minister and army chief resigned for undisclosed reasons.There’s been yet another shift to the right in European politics; 31-year-old conservative Sebastian Kurz, Austria’s foreign minister, is set to become that country’s next leader. But he’s short of a majority in Parliament and will likely form a coalition with the far-right Freedom Party. It was founded by ex-Nazis in the 1950s.Kurz has called for the European Union to focus more on internal trade and securing borders. He celebrated in Vienna.SEBASTIAN KURZ, Austrian People’s Party (through interpreter): I have a big request for you. Use today to celebrate. You all have earned it through hard work and dedication. At the same time, I need to tell you that tomorrow the work starts. We didn’t just run to win the elections. We did so to bring Austria back to the top. We ran in this election to achieve real change.JUDY WOODRUFF: A final result in the election is likely to be decided on Thursday.Wildfires that broke out over the weekend in Portugal have killed at least 35 people, including a one-month-old infant. Today, more than 5,300 firefighters with some 1,600 vehicles were battling the fires, some of which officials say were started by arsonists. Wildfires have also left at least four people dead in neighboring Spain.Army Sergeant Bowe Bergdahl pleaded guilty today to desertion and misbehavior before the enemy. He was captured by the Taliban in 2009, after leaving his post in Afghanistan. It prompted an intense search and a prisoner swap. Bergdahl appeared before a military judge in Fort Bragg, North Carolina, today. The 31-year-old could be sentenced to life in prison. He said his actions were very inexcusable, adding he didn’t — quote — “think there’d be any reason to pull off a crucial mission to look for one guy.”The truck driver in deadly immigrant smuggling run has pleaded guilty in court. San Antonio police found at least 39 immigrants, 10 of whom died, packed into a sweltering semi-trailer last year and died. The driver, James Matthew Bradley Jr., pleaded to conspiracy and transporting immigrants, resulting in death. He faces now up to life in prison.A New Jersey man has been convicted of planting two pressure-cooker bombs on New York City streets last year. Ahmed Khan Rahimi faces a maximum sentence of life in prison for charges including using a weapon of mass destruction. One of the bombs exploded in Manhattan’s Chelsea neighborhood, wounding 30. The second didn’t detonate. Officials said Rahimi was inspired by ISIS and al-Qaida.JOHN MILLER, Deputy Commissioner, NYPD Intelligence & Counterterrorism: Ahmed Khan Rahimi learned a lesson which we keep reminding people of. This is the wrong place to try and carry out an act of terrorism. Witnesses will come forward, evidence will be developed, arrests will be made, prosecutions will be brought forth, and they will be successful.JUDY WOODRUFF: Prosecutors said Rahimi also planted a pipe bomb in Seaside Heights, New Jersey, but no one was injured.Colin Kaepernick has filed a grievance against the national football league. The former San Francisco 49ers quarterback says that he remains unsigned due to collusion by team owners over his national anthem protests. Kaepernick sparked a debate when he kneeled during the anthem last year, protesting police mistreatment of African-Americans.On Wall Street today, the Dow Jones industrial average gained 85 points to close at 22957. The Nasdaq rose 18. And the S&P 500 added four.It was a milestone day in the world of astronomy. For the first time, researchers say they have detected gravitational waves with a flash of light from the same cosmic event. The dual observation supports Albert Einstein’s general theory of relativity. The ripples in space and the light burst were caused by the collision of two neutron stars. They were first detected in August.The post News Wrap: Dozens missing after deadly Mogadishu truck bombing appeared first on PBS NewsHour.",16-10-2017,10-10-2024,http://www.pbs.org/newshour/bb/news-wrap-dozens-missing-deadly-mogadishu-truck-bombing/,http://feeds.feedburner.com/NewshourWorld,"Terrorism / Protest / Political Unrest / Riot"
153,"Why a power struggle has broken out over Kirkuk","JUDY WOODRUFF: Longstanding rivalries were re-ignited in Iraq today between vital American allies.Iraqi military forces and militia moved to push Kurdish forces out of the disputed city of Kirkuk in the country’s north.Lisa Desjardins begins our coverage.MAN (through interpreter): The commander in chief of the armed forces, Dr. Haider al-Abadi, gave orders to protect the people of Kirkuk and to impose security in the city.LISA DESJARDINS: After months of simmering tensions, Iraqi federal troops moved to retake the disputed city of Kirkuk from Kurdish forces.The effort launched before dawn. By midday, Iraqi soldiers, along with state-backed militias, quickly took control of several massive oil fields north of the city. Iraqis also captured Kirkuk’s military airport and various government buildings. They lowered what had been a symbolic Kurdish flag at the governor’s compound.Journalist Rebecca Collard in Irbil was in Kirkuk this morning.REBECCA COLLARD, Journalist: You could hear some clashes, some gunfire in the distance, but for the most part, the city seemed more or less abandoned. Now, the Iraqi army, by the end of today, was essentially in control of the whole city and many of the outskirts of Kirkuk.LISA DESJARDINS: The spokesman for an Iraqi Shiite militia said they achieved all their goals with little resistance.AHMED AL-ASSADI,  Spokesman for al-Hashed al-Shaabi (through translator): As the troops approached the area, they were confronted by some rebels, who tried to hinder the progress of the advancing units. Our troops returned fire and silenced its source.LISA DESJARDINS: This comes three weeks after the Kurds held a nonbinding independence referendum that included the disputed province of Kirkuk.More than 90 percent of the Kurdish region’s residents voted to split from Iraq. The Iraqi federal government, Turkey, Iran and the U.S. all rejected the independence drive.The multiethnic region of Kirkuk lies just outside of the autonomous Kurdish region in Iraq’s north. Called the country’s oil capital, Kirkuk produces around 500,000 barrels a day.In 2014, amid the ISIS onslaught across Northern Iraq, the Kurds took control of Kirkuk, as the Iraqi military fled the city. In the three years since, the Kurds, led by their president, Massoud Barzani, sought to cement their hold, despite tensions with the central government.Today, Kurdish officials accused Iraq of carrying out a major multipronged attack.MAJ. GEN. AYOUB YUSUF SAID, Peshmerga Commander (through interpreter): I don’t know what is happening exactly, because we have been in this fight since 4:00 in the morning. We have suffered casualties, including martyrs, and now we have withdrawn to this position. Some of the other Kurdish forces have pulled out. They didn’t fire a single shot.LISA DESJARDINS: While Kurdish forces withdrew from posts south of the city, some residents vowed to die fighting. Thousands of others fled north.REBECCA COLLARD: For the last few years, the Iraqi forces, these primarily Shia militia, the Hashed Shaabi, and the Kurdish forces have been focused on fighting ISIS. Now that fight is coming to an end, and what the fear is that now these internal division in Iraq are going to become more apparent and possibly more violent.LISA DESJARDINS: These clashes pit one substantially American-armed military force against another. Both the Kurdish forces and Iraqi government troops are part of the coalition fighting ISIS. The U.S. sought to downplay the fighting, labeling the exchange of gunfire a misunderstanding.And, in the Rose Garden, President Trump tried to stay neutral.PRESIDENT DONALD TRUMP: We don’t like the fact that they’re clashing. We’re not taking sides. But we don’t like the fact that they’re clashing.LISA DESJARDINS: For the PBS NewsHour, I’m Lisa Desjardins.JUDY WOODRUFF: For more, I’m joined now by Emma Sky. She served as an adviser to General David Petraeus while he was commander of U.S. forces in Iraq from 2007 to 2010, and by Feisal Istrabadi. He’s a former Iraqi ambassador to the United Nations and he helped write Iraq’s interim constitution.Welcome to both of you.Let me start with you, Emma Sky.This has happened so quickly. What exactly has the Iraqi government done?EMMA SKY, Yale University: The Iraqi government has deployed its forces back up north into Kirkuk.And since 2003, the Kurds have made it clear that they want to include Kirkuk within their territory in order to proceed with gaining independence, which has always been their goal. But Kirkuk is important to Iraq itself, and no Iraqi prime minister can afford to lose Kirkuk.So you can see this reaction that has taken place following the referendum on independence, which happened September the 25th, and also included the disputed territories and the city of Kirkuk.JUDY WOODRUFF: Feisal Istrabadi, what can you add to why the Iraqi government is so set on taking over the city?FEISAL ISTRABADI, Former Deputy UN Ambassador, Iraq: Well, a couple of reasons.First, as Emma just said, it is a part of the disputed territories, which are legally and constitutionally under the jurisdiction of the federal government in Baghdad. The KRG expanded into these disputed territories at the time when ISIL was expanding its territory, and then began to take steps to unilaterally declare that these areas were now incorporated into the Kurdistan region, including when it held the referendum that Emma talked about.It included holding the referendum in these disputed territories. Now, so long as Iraq — so long as we’re talking about a single country, it matters a little less who controls Kirkuk, but once the referendum was held, this gave rise then to the second reason for Baghdad choosing to act now.As Emma said, Kirkuk is an important oil-producing zone in Iraq. And it is vital for the economic viability of an independent Kurdish state and an important part of the economic viability of the Iraqi state. So there was never going to be a scenario, I think, in which Baghdad would allow a unilateral exercise of control by Kurds to occur over Kirkuk, so long as independence is on the table.JUDY WOODRUFF: Emma Sky, we heard President Trump say today the U.S. is not taking sides in this.Is that accurate, that the U.S. isn’t taking sides? What is the U.S. role here?EMMA SKY: Well, the U.S. has stipulated over and over again that its policy is to support a united Iraq.So you can see the U.S. has given support to Iraqi security forces, but also to the Kurdish Peshmerga, to fight against ISIS. The U.S. policy for the last few years has really been focused on ISIS and not on the day after ISIS.But what we’re witnessing at the moment is that different groups are already moving to the day after, which is the power struggle for control of different territories in Iraq.And Barzani believed that during the fight against ISIS, he became stronger because he got weapons directly from the international community. And, as Feisal said, he was able to extend his control over the disputed territories.He’s also facing domestic problems within Kurdistan. There are tensions between the different Kurdish groups, and some believe that Barzani has overstayed his term as president.JUDY WOODRUFF: Which reminds us just how complicated this is, Feisal Istrabadi.What does the Iraqi central government want here? They’re not going to get rid of the Kurds. What is it that they want?FEISAL ISTRABADI: Oh, well, I mean, the Kurds of course are a vital part of Iraq. They’re a vital part of the political process, and they have been represented in Baghdad. The president of Iraq is a Kurd and has been since 2005.I think what needs to occur and I hope what the government of Iraq wants is a negotiated settlement, in which no party dictates terms to the other, but a negotiated settlement.Look, Irbil has some legitimate agreements with respect to Baghdad. Baghdad has some legitimate agreements with respect to Irbil. I think we need a mediator perhaps or somebody to convene a roundtable — the United States is who I’m thinking of, of course — to address some of those issues.Most of the issues are, from the Irbil side, economic issues of payments, and from Baghdad’s side, transparency of how much oil Irbil is producing and exporting, which Irbil has never accounted for to Baghdad.I think if those issues are resolved, perhaps hopefully some of these other issues can at least be delayed for another day. But at the end of the day, neither government — neither the regional government nor the federal government in Baghdad can really tolerate dictation of terms to it by the other side. My hope is that a negotiated settlement obtains.JUDY WOODRUFF: Emma Sky, where do you see this going from here? Do you see the peace that different sides have worked to hard to create in Iraq unraveling as a result of this?EMMA SKY: I think there is an opportunity for a deal, and I think the sort of deal that could be negotiated is one that looks at a special status for the city of Kirkuk and negotiated terms for Kurdistan’s separate, whether that be towards confederation or towards independence.But there needs to be negotiation. There needs to be a look at where should the border between Iraqi Kurdistan and the rest of Iraq actually be, and that requires mediation district by district through those territories.JUDY WOODRUFF: Well, we know there are other players who are playing an important role here in Iran and Turkey, and this is all very much playing out as we watch, watch it happen in Iraq.Emma Sky, Feisal Istrabadi, thank you very much.FEISAL ISTRABADI: Thank you.EMMA SKY: Thank you.The post Why a power struggle has broken out over Kirkuk appeared first on PBS NewsHour.",16-10-2017,10-10-2024,http://www.pbs.org/newshour/bb/power-struggle-broken-kirkuk/,http://feeds.feedburner.com/NewshourWorld,"Terrorism / Protest / Political Unrest / Riot"
154,"Rex Tillerson says continue diplomacy with North Korea ‘until first bomb drops’","WASHINGTON — Secretary of State Rex Tillerson says diplomatic efforts aimed at resolving the North Korean crisis “will continue until the first bomb drops.”That statement comes despite President Donald Trump’s tweets a couple of weeks ago that his chief envoy was “wasting his time” trying to negotiate with “Little Rocket Man,” a mocking nickname Trump has given the nuclear-armed nation’s leader, Kim Jong Un.“I think he does want to be clear with Kim Jong Un and that regime in North Korea that he has military preparations ready to go and he has those military options on the table. And we have spent substantial time actually perfecting those,” Tillerson told CNN’s “State of the Union” on Sunday. “But be clear: The president has also made clear to me that he wants this solved diplomatically. He’s not seeking to go to war.”Recent mixed messaging from the top of the U.S. government has raised concerns about the potential for miscalculation amid the increasingly bellicose exchange of words by Trump and the North Korean leader.Trump told the U.N. General Assembly last month that if the U.S. is “forced to defend itself or its allies, we will have no choice but to totally destroy North Korea.” Trump also tweeted that Korea’s leadership “won’t be around much longer” if it continued its provocations, a declaration that led the North’s foreign minister to assert that Trump had “declared war on our country.”Tillerson acknowledged during a recent trip to Beijing that the Trump administration was keeping open direct channels of communications with North Korea and probing the North’s willingness to talk. He provided no elaboration about those channels or the substance of any discussions.Soon after, Trump took to Twitter, saying he had told “our wonderful Secretary of State, that he is wasting his time trying to negotiate with Little Rocket Man … Save your energy Rex, we’ll do what has to be done!” Trump offered no further explanation, but he said all military options are on the table for dealing with North Korea’s nuclear and missile programs.Analysts have speculated about whether the president and his top diplomat were playing “good cop, bad cop” with North Korea, and how China might interpret the confusing signals from Washington. Beijing is the North’s main trading partner, and the U.S. is counting on China to enforce U.N. sanctions.“Rest assured that the Chinese are not confused in any way what the American policy towards North Korea (is) or what our actions and efforts are directed at,” Tillerson said.Asked if Trump’s tweets undermined Tillerson, the secretary said: “I think what the president is doing is he’s trying to motivate action on a number of people’s part, in particular the regime in North Korea. I think he does want to be clear with Kim Jong Un and that regime in North Korea that he has military preparations ready to go and he has those military options on the table and we have spent substantial time perfecting those.”He added that Trump “has made it clear to me to continue my diplomatic efforts, which we are, and I’ve told others those diplomatic efforts will continue until the first bomb drops.”North Korea has launched missiles that potentially can strike the U.S. mainland and recently conducted its largest ever underground nuclear explosion. It has threatened to explode another nuclear bomb above the Pacific.The post Rex Tillerson says continue diplomacy with North Korea ‘until first bomb drops’ appeared first on PBS NewsHour.",16-10-2017,10-10-2024,http://www.pbs.org/newshour/rundown/rex-tillerson-says-continue-diplomacy-north-korea-first-bomb-drops/,http://feeds.feedburner.com/NewshourWorld,"Terrorism / Protest / Political Unrest / Riot"
155,"Iraqi, Kurdish forces in standoff, weeks after Kurdish vote for independence","HARI SREENIVASAN: The desire of the Kurds along Iraq’s northern border to govern themselves is receiving more resistance from Iraq’s central government. Iraqi army forces are demanding Kurdish troops withdraw from oil fields and military bases around Kirkuk, a city in the Kurdistan region that voted for independence last month. Kirkuk also has 10% of Iraq’s known oil reserves. Washington Post’s Loveday Morris is in Baghdad covering this standoff joins me now via Skype. First of all the significance of this. Why is it so important?LOVEDAY MORRIS: There’s been a longtime conflict between Baghdad and Kurdistan over these disputed territories. Most significant of which is Kirkuk because of the oil reserves. But the referendum last month has really sharpened these disputes because you have Baghdad opposing independence and so it feels like they have to restate its territorial claims these areas. So that’s why we’re seeing a lot of tension right now. HARI SREENIVASAN: And just to give people a little bit of a brief timeline – Iraqi forces control this area for a while and then in June ISIS took over the area and now it’s kind of back in Kurdish hands?LOVEDAY MORRIS: Right. So in June 2014 Iraq lost control of a lot of the areas and we have this huge collapse in the face of an ISIS offensive. Over 100,000 soldiers fled and Kurdish forces moved in some of these areas – some of them maybe took from ISIS and others just moved into into the vacuum. And so Iraqi forces have been in these areas since June 2014. And that’s their main demand that they return to the areas. HARI SREENIVASAN: What’s the likelihood that this standoff right now turns violent? Into some sort of a civil war?LOVEDAY MORRIS:: I think at this point both sides don’t want violence. Al-Abadi, the prime minister, is really trying to defuse the situation by saying there’s going to be no  military attack. But at the same time there is this buildup of forces so that I think they are trying to, in a way, intimidate the Kurds to withdraw from some areas but they don’t want to see a fight per say. But in this really tense situation there can be a small spark and things can turn violent quite easily.HARI SREENIVASAN: Thank you. The post Iraqi, Kurdish forces in standoff, weeks after Kurdish vote for independence appeared first on PBS NewsHour.",15-10-2017,10-10-2024,http://www.pbs.org/newshour/bb/iraqi-kurdish-forces-standoff-weeks-kurdish-vote-independence/,http://feeds.feedburner.com/NewshourWorld,"Terrorism / Protest / Political Unrest / Riot"
156,"South Sudan civil war causes Africa’s worst refugee crisis","The United Nations says South Sudan’s four-year-old civil war has left half of the nation’s population — 6 million people — in need of humanitarian aid. The conflict began when South Sudan’s army split between factions loyal to President Salva Kiir and former Vice President Riek Machar. The two men mobilized their respective tribes, the Dinka and the Nuer. The war has caused what is now one of the world’s worst refugee crises.SIMONA FOLTYN: Civil war is emptying huge swaths of South Sudan. The violence has uprooted four million people, including two million who’ve fled to neighboring countries. In the last year, more than a million South Sudanese have poured into northern Uganda alone, crossing makeshift bridges like this one to flee fighting, hunger, and brutal attacks on civilians.SEME LUPAI, REFUGEE: They started fighting very, very severely. So that made us to escape with our properties to this side.SIMONA FOLTYN: When Seme Lupai’s family went to one of the refugee camps, initially, he stayed behind to look after the family’s most precious commodity — their cattle. He hid for a year to escape the violence. The refugees carry whatever they can salvage — mattresses, pots, clothes, notebooks — remnants of once peaceful lives turned upside down. At checkpoints, Ugandan soldiers search their belongings for weapons, before the refugees proceed to reception centers. After entering Uganda, the refugees sign in at small waystations. For many, it’s the first night spent in safety after walking for days to escape fighting. Levi Arike fled with his wife and four children.LEVI ARIKE, REFUGEE: When the gunshots started, we laid under a tree with the whole family, because there was nowhere else to hide. We waited for the fighting to stop, and then we got up and started walking to Uganda.SIMONA FOLTYN: Uganda now shoulders most of the burden of Africa’s biggest refugee crisis, managing a constellation of camps which require food, water, healthcare, and policing. At Imvepi Camp, now home to more than 120,000 South Sudanese, new arrivals receive vaccinations, hot meals, and basic items such as soap and plastic tarps to build a house. The government also gives each refugee family a small plot of land, about a twentieth of an acre, where they can build a tent shelter and grow crops to eat or sell. But the land often proves too rocky for farming.SIMONA FOLTYN, IMVEPI REFUGEE CAMP, NORTHERN UGANDA: After completing the registration process, the new arrivals will receive their plot, to start a new life as refugees in Uganda. While they are safe here, there are many challenges ahead, not least processing the trauma of what they experienced back home.This woman, who we’ll call “Agnes,” agreed to tell us about her harrowing experience. She says four government soldiers from President Salva Kiir’s Dinka tribe stopped her as she was fleeing South Sudan and raped her right in front of her family.AGNES (translated to English): When they started raping me, they told me not to raise alarm, otherwise they would shoot me. Still when I’m sleeping, I’m dreaming of the Dinka, that they are coming to rape me again.SIMONA FOLTYN: How often do you have those dreams?AGNES: Daily, every time I lie down, those dreams come.SIMONA FOLTYN: A recent Human Rights Watch report on South Sudan found “…a clear pattern of government forces unlawfully targeting civilians for killings, rapes, torture…and destruction of property..” The victims are from ethnic groups suspected to support the rebels.AGNES: They are doing it, because they know very well that those soldiers are our brothers. So they do it to punish them..SIMONA FOLTYN: Although the rebels, known as the Sudan People’s Liberation Army In Opposition, purport to protect local communities, there are also reports of their fighters assaulting civilians near the Ugandan border. Josephine Yanya told us she didn’t feel safe in the presence of either side’s soldiers. Her family and neighbors fled their village after government soldiers killed her uncle.They hid in the mountains only to find themselves under attack again, this time by opposition fighters from the Nuer tribe loyal to former vice president Riek Machar. Yanya says ethnic Nuer soldiers from the SPLA-IO rebel group raped a member of her group and stole her father’s’ cattle.JOSEPHINE YANYA (translated to English): Before we were thinking that the rebels would protect us, but if they are lacking food, they just come and take things by force.SIMONA FOLTYN: With nowhere left to hide, Yanya fled to Uganda with her son.But instead of finding a place to rebuild their lives, they are in limbo. And aid groups don’t have enough food to distribute.JOSEPHINE YANYA (translated to English):We are getting small food rations. I know it won’t be enough even for one month.SIMONA FOLTYN: According to the United Nations, the international community has given less than a-third of the $1.4 billion dollars needed for the refugee response in South Sudan’s neighboring countries. These refugees foresee more hardship and have no idea when they might return home.JOSEPHINE YANYA (translated to English): I’m always praying for peace in South Sudan, and until then, I’ll just stay here.The post South Sudan civil war causes Africa’s worst refugee crisis appeared first on PBS NewsHour.",15-10-2017,10-10-2024,http://www.pbs.org/newshour/bb/south-sudan-civil-war-causes-africas-worst-refugee-crisis/,http://feeds.feedburner.com/NewshourWorld,"Terrorism / Protest / Political Unrest / Riot"
157,"Hundreds dead after massive truck bomb strikes Mogadishu","At least 231 people were killed and hundreds more wounded after a massive truck bomb on Saturday struck Somalia’s capital city of Mogadishu. The Somali government has blamed the al-Qaida-linked militant group al-Shabab for the attack, and called it the deadliest ever to hit the nation.The blast took place outside the Safari Hotel, where rescue workers dug through the rubble of collapsed buildings overnight in search of survivors. Witnesses described a devastating scene with large-scale carnage, as doctors worked feverishly to attend to the dead and injured, many badly burned. “The hospital is overwhelmed by both dead and wounded,” Dr. Mohamed Yusuf, the director of Medina hospital located near the blast, told the Associated Press. “We also received people whose limbs were cut away by the bomb. This is really horrendous, unlike any other time in the past.”Photos and videos of the bombing, which took place on a busy street near a section of the city housing foreign embassies, showed collapsed walls, twisted metal, and sporadic fires spewing smoke. The Qatari government said its embassy was “severely damaged” in the strike. The truck bombing in Mogadishu is the deadliest in conflict-riven Somalia so far. Here are other major attacks: https://t.co/owNEZlqslj pic.twitter.com/HxUaSA85q2— AFP Africa (@AFPAfrica) October 15, 2017Family members searched through the wreckage and waited at local hospitals with the hopes of finding relatives who survived the bombing. Somali President Mohamed Abdullahi Mohamed announced three days of mourning. The attacks received international condemnation, including from the United States. The post Hundreds dead after massive truck bomb strikes Mogadishu appeared first on PBS NewsHour.",15-10-2017,10-10-2024,http://www.pbs.org/newshour/rundown/hundreds-dead-massive-truck-bomb-strikes-mogadishu/,http://feeds.feedburner.com/NewshourWorld,"Terrorism / Protest / Political Unrest / Riot"
158,"Column: Why reporting from South Sudan is so difficult — and critically needed","In August, fellow reporter Jason Patinkin and I crossed on foot from northern Uganda into rebel-held South Sudan. Over the course of four days, we walked more than 40 miles through the bush, escorted by rebel soldiers, to shed light on one of the world’s most underreported conflicts.Reporting on South Sudan’s war, which began in 2013, has always been a challenge due to the risk and logistical hurdles associated with accessing remote areas where fighting takes place. But over the past year, covering the war and its humanitarian fallout has become particularly difficult. Since the beginning of this year, South Sudan’s government has banned at least 20 foreign journalists in an apparent effort to silence reporters who had a track record of critically reporting on the government. The war has had a devastating impact on South Sudanese communities, but much of it has remained out of the limelight of international media. This systematic crackdown on the foreign press (South Sudanese journalists have long risked imprisonment and death for doing their work) coincided with two important developments. In November 2016, the United Nations warned that the violence being committed against civilians in the southern region of Equatoria risked spiraling into genocide. Then, in February, the UN declared a man-made famine, warning that 100,000 people were at risk of starving to death as a result of civil war.Journalists seeking to cover these events were left with two equally unsavory options: self-censorship or a risky trip to rebel-held parts of the country. Only a handful of journalists have attempted the latter since fighting escalated in July last year. For us, this was our second embed with the rebels this year.We set off from a town in northern Uganda at five in the morning, bouncing along a bumpy dirt track towards the South Sudan border. Crammed into our four-wheel drive were rebel commander Martin Abucha, a dual American and South Sudanese citizen who we planned to profile for our PBS NewsHour Weekend segment, a couple of guides, and several duffle bags stuffed with our tents, sleeping bags, emergency medical kits and provisions to last us four days.  Just as the sun began to rise above a distant range of hills that we aimed to cross later that day, our car came to a halt in front of a stream. Because of the rainy reason, it carried more water than usual. It was time to disembark and start walking, or “footing,” as South Sudanese tend to call it.We took off our shoes and waded through the stream’s chilly waters. This was the first of a many rivers we’d have to cross along the way, either on foot or in small flimsy canoes dug out from tree trunks. Each time, we dreaded the idea of falling in with our camera gear. The first part of our journey in northern Uganda felt very much like a hike through a national park. Passing beautiful landscapes and idyllic farming villages, one could almost forget we were headed into a war zone — but we were about to get a reality check.We had just crossed into South Sudan when out of nowhere, two dozen armed men popped out of the tall grass and surrounded us at gunpoint.“Stop! Who are you and where are you going?” a soldier called out in Juba Arabic from his hideout no more than 20 yards away, pointing his AK47 at us. Another one next to him had a rocket-propelled grenade propped on his shoulder, also unequivocally aiming it in our direction.  Instinctively, we threw our hands in the air and exchanged a baffled glance. Had we accidentally bumped into government soldiers? Or perhaps we had come onto the “wrong” rebels? Abucha’s group, called the Sudan People’s Liberation Army In Opposition, is the biggest but not the only armed group in Equatoria, an area rife with rival militia and bandits who exploit the security vacuum left by war.To our relief, and only after Abucha answered a series of questions, this routine security check quickly gave way to a warm welcome. The platoon would be our escort for the next four days as we trekked to their base and to Loa, Abucha’s hometown.Keeping up with the rebels was no easy task. Given the country’s pervasive lack of basic infrastructure, South Sudanese grow up walking for dozens of miles just to go about their daily lives. For sedentary Westerners, keeping the target pace of “two meters per second” (around five miles an hour) proved challenging amid 90-degree temperatures, all while filming and plowing our way through dense, itchy elephant grass. The upside of the cumbersome terrain was that it kept us safe. During our four-day trip, we didn’t cross a single road, instead walking along a dizzying network of narrow bush paths the rebels seemed to know like the backs of their hands. An unwanted encounter with government troops, who tended to stick to roads and move around in vehicles as opposed to on foot, was highly unlikely.The closest we got to government-controlled area was a visit to Loa, located just two kilometers away from a main road frequently patrolled by government soldiers. We couldn’t stay long, but the hour we spent on the ground offered us a glimpse into what villages must look like in many parts of Equatoria: burned mud huts, looted schools and clinics, fallow fields and – most strikingly – no civilians.  The war has had a devastating impact on South Sudanese communities like the one in Loa, but much of it has remained out of the limelight of international media. Our four-day venture into rebel-held South Sudan offered us a rare opportunity to report ground truths, and we are thankful for that.The post Column: Why reporting from South Sudan is so difficult — and critically needed appeared first on PBS NewsHour.",15-10-2017,10-10-2024,http://www.pbs.org/newshour/updates/reporters-notebook-reporting-south-sudan-difficult-critically-needed/,http://feeds.feedburner.com/NewshourWorld,"Terrorism / Protest / Political Unrest / Riot"
159,"Starbucks, Tetley, Jaguar Land Rover: Remembering Ratan Tata's global ambitions","The former Tata boss's audacious risk-taking saw his firm swallow up a host of iconic foreign brands.",10-10-2024,10-10-2024,https://www.bbc.com/news/articles/c5y8jp386lno,https://feeds.bbci.co.uk/news/world/asia/india/rss.xml,Others
160,"Obituary: Ratan Tata, the 'modest' Indian tycoon","The businessman led a conglomerate of more than 100 companies, employing some 660,000 people.",09-10-2024,10-10-2024,https://www.bbc.com/news/articles/cd11lz4vpr7o,https://feeds.bbci.co.uk/news/world/asia/india/rss.xml,Others
